fix		1 all npt temp 290 290 1 y 0 0 1000 z 0 0 1000
fix		2 all deform 1 x erate 1e-5 units box remap x

run		200000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.17300879
  grid = 24 24 20
  stencil order = 5
  estimated absolute RMS force accuracy = 0.031818741
  estimated relative force accuracy = 9.5821193e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 1573 288
Generated 440391 of 440391 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13
  ghost atom cutoff = 13
  binsize = 6.5, bins = 17 16 16
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 23.93 | 24.64 | 25.08 Mbytes
   Step          Temp          TotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz           Volume    
     79800   290.40958      138618         149.54912      82.893637      82.166877     -44.680619     -338.88014      197.86956      6.9687244      1018595.7    
     79900   289.76433      137749.94      149.60257      82.883098      82.155482     -579.84036     -1266.4706     -338.0658      -134.98468      1018688.9    
     80000   291.08255      138738.11      149.65602      82.867411      82.131031     -93.218539     -1043.2202      456.81066      306.75389      1018556.8    
     80100   290.7395       138324.51      149.70947      82.852161      82.110436     -353.26299     -1263.4429     -44.776729      248.43064      1018477.6    
     80200   290.18218      138661.52      149.76292      82.836734      82.089077     -368.40886     -1108.6725      131.3193      -127.87332      1018386.5    
     80300   289.97605      138375.59      149.81637      82.81883       82.071393     -572.74918     -939.48958     -526.27018     -252.4878       1018310.3    
     80400   289.93002      138517.72      149.86982      82.79962       82.051644     -106.3592      -809.23181      376.83092      113.32328      1018192.3    
     80500   290.57768      138330.51      149.92326      82.783722      82.030085     -50.530736     -413.8283       246.9082       15.327888      1018092.3    
     80600   289.2129       137992.53      149.97671      82.777424      82.008988     -203.61919     -698.60312      219.70243     -131.95687      1018115.8    
     80700   290.26619      138417.94      150.03016      82.771298      81.990805     -311.14475     -982.56765     -99.122686      148.25608      1018177.5    
     80800   290.16989      138168.79      150.08361      82.76056       81.9797       -244.1912      -883.07685     -143.21541      293.71866      1018270.1    
     80900   291.04622      138237.56      150.13706      82.747613      81.978401      44.077393     -535.94988      529.69149      138.49057      1018457.3    
     81000   288.6787       137677.38      150.19051      82.730806      81.978831     -774.92345     -1505.7309     -430.8017      -388.23777      1018618.3    
     81100   290.70197      138239.7       150.24396      82.707148      81.977636     -125.94242     -1013.6963      134.08037      501.78869      1018674.5    
     81200   288.63874      137658.87      150.2974       82.676461      81.97993      -343.06492     -842.3396       80.871806     -267.72698      1018687.3    
     81300   291.52273      138355.57      150.35085      82.646332      81.983032     -567.03046     -1191.9808     -302.64745     -206.46314      1018716.8    
     81400   290.08872      138529.05      150.4043       82.614623      81.981182     -313.21195     -1188.6361      345.00613     -96.005863      1018664.9    
     81500   289.23402      137967.52      150.45775      82.591501      81.984045     -648.64139     -1234.928      -546.24464     -164.75157      1018777.3    
     81600   291.16787      138706.32      150.5112       82.570925      81.985807     -183.71728     -807.63186      384.14298     -127.66296      1018907.2    
     81700   291.69537      138795.59      150.56465      82.547215      81.982395     -6.7988251     -512.41685      159.42827      332.59211      1018934      
     81800   290.42538      138828.45      150.6181       82.530872      81.980113     -111.68826     -926.94424      298.09912      293.78034      1019065.5    
     81900   289.89281      138156.65      150.67154      82.516421      81.977502     -227.18077     -842.4487      -101.97673      262.88312      1019216.2    
     82000   289.74649      138426.92      150.72499      82.492513      81.975146     -358.31431     -929.08008      21.591246     -167.4541       1019253      
     82100   290.00169      138161.67      150.77844      82.476019      81.969863     -572.92778     -1116.3388     -35.516498     -566.92803      1019344.9    
     82200   289.94074      138548.76      150.83189      82.46247       81.96037      -452.60638     -713.98359     -311.78804     -332.0475       1019420.6    
     82300   291.22314      138865.06      150.88534      82.448497      81.94757      -294.80577     -824.87952     -279.77386      220.23608      1019449.9    
     82400   291.16526      138384.99      150.93879      82.431613      81.930931     -277.2533      -936.4788       212.90724     -108.18835      1019395.1    
     82500   290.36384      138155.31      150.99224      82.41815       81.914955     -675.01659     -1344.724      -390.78908     -289.53672      1019390.7    
     82600   290.2351       138075.94      151.04568      82.404896      81.901887     -180.52834     -735.6003      -139.76332      333.77861      1019424.9    
     82700   290.42653      138434.25      151.09913      82.395027      81.891544     -390.32559     -737.8758      -166.12741     -266.97357      1019534.8    
     82800   290.33587      138657.8       151.15258      82.383398      81.87874      -180.75646     -749.72337     -39.051859      246.50584      1019592      
     82900   290.6459       138602.8       151.20603      82.361796      81.86304      -332.92657     -897.78844     -194.0497       93.058417      1019489.6    
     83000   289.71842      138287.33      151.25948      82.340251      81.848389     -627.76533     -1308.012      -256.56125     -318.72277      1019400.7    
     83100   289.02216      137664.67      151.31293      82.316554      81.829154     -35.299402     -490.33461      167.05621      217.38019      1019227.8    
     83200   290.27397      138133.5       151.36638      82.296172      81.815191     -325.62799     -834.59226     -277.82869      135.53698      1019161.5    
     83300   288.62994      138066.31      151.41982      82.275206      81.80015      -248.05592     -808.92345     -7.3768297      72.132514      1019074.2    
     83400   289.48634      137878.01      151.47327      82.253445      81.788907     -349.68236     -1149.77       -52.552654      153.27554      1019024.2    
     83500   290.25066      138184.09      151.52672      82.234202      81.775454     -298.53424     -1060.9141      192.11013     -26.79876       1018977.7    
     83600   289.29233      138212.81      151.58017      82.214211      81.759333     -315.89775     -1035.7131      34.973052      53.046765      1018888.4    
     83700   288.69228      137874.04      151.63362      82.196934      81.742613     -197.95891     -788.16465      148.31918      45.968737      1018825.1    
     83800   290.30324      138412.32      151.68707      82.182335      81.727338     -272.58375     -886.54225      185.52692     -116.73593      1018812.8    
     83900   289.80455      138380.07      151.74052      82.176715      81.720121     -321.0496      -989.84682      105.0649      -78.366893      1019012.1    
     84000   290.45116      138497.05      151.79396      82.16811       81.708517     -191.18128     -1276.537       532.63394      170.35923      1019119.5    
     84100   289.81718      138927.27      151.84741      82.159904      81.692586     -479.56558     -836.27791     -390.56171     -211.85711      1019177.8    
     84200   289.39559      138042.88      151.90086      82.150282      81.679914     -146.75417     -807.91648     -176.19707      543.85103      1019259      
     84300   289.4012       137614.69      151.95431      82.140604      81.668614     -186.99045     -529.16197      250.92693     -282.73632      1019356.5    
     84400   290.17784      137811.77      152.00776      82.132435      81.65411      -447.96975     -1261.9512     -229.79921      147.84118      1019432.6    
     84500   290.05069      138252.27      152.06121      82.118526      81.634201     -644.15972     -1262.2305     -360.06405     -310.18461      1019369.7    
     84600   289.53329      138212.38      152.11466      82.092885      81.609389     -146.98471     -367.72275     -210.69916      137.46777      1019099.8    
     84700   290.65867      138858.5       152.16811      82.071694      81.587332     -597.90771     -1535.0003      102.08292     -360.80576      1018919.2    
     84800   290.659        138765.61      152.22155      82.05301       81.563536     -131.94623     -711.57672      96.291953      219.44609      1018747.9    
